ticker,name,ff12,mktcap_bn,roe_adj,log_pv,log_vgr_vf,log_p_vgr,g_model_pct,g_star_10y_pct,g_star_lo_pct,g_star_hi_pct,g_star_erpavg_pct,g_star_norm_pct,p_achieve_3y_pct,r_model_pct,r_star_g10_pct,r_star_g15_pct,r_star_g20_pct,r_star_g25_pct,omega_star,half_life,T_star,eps,eps_pct,flags,rpo_to_rev,eps_month,v_f,v_f_gr,mktcap,g_star_3y,omega_status,is_mega,log_pv_lo,log_pv_hi,rf,beta,erp,erp_avg,r_star_g05,r_star_g30
CON,"Concentra Group Holdings Parent, Inc.",Hlth,4.395536515581298,0.46236561974910007,2.660572937199796,0.8178430809119281,1.8427298562878678,12.316414846414947,36.07634258748931,33.447182046597845,37.348644612006865,38.36239035952076,36.661922613188835,2.4353022642354607,9.0,-0.1304636893220834,1.3780374402418274,3.0100196018881338,4.7565592845845135,0.9291653831208737,9.434613019192371,10.0,0.5569177174187079,0.8330194601381042,,,2026-04-30,307283858.0817413,696184715.1549696,4395536515.581299,1.8517490388314854,0.0,False,2.4066625741755248,2.9401440380012063,0.04769999999999999,1.0,0.042300000000000004,0.051669594594594595,-0.015061986821248742,0.06610280272252853
MTH,Meritage Homes CORP,Other,4.388171801027329,0.05993932330963573,-0.10821685287568576,0.0,-0.10821685287568576,,2.907816067204294,2.0037467912288776,4.314850417881644,6.193273990288617,,55.65321641232395,9.891135284997093,12.647221233078486,15.33410813065672,18.649599698514695,22.49214432904154,,,,,,,,,4889693130.358495,4889693130.358495,4388171801.0273285,-0.1261904066943771,,False,-0.14853267362491337,-0.0032396778763196378,0.04769999999999999,1.210670280141157,0.042300000000000004,0.051669594594594595,0.10586894757227869,0.2640248578148061
NVST,Envista Holdings Corp,Hlth,4.381651211807428,0.031830250098838594,0.4678043407072404,0.18230947828632468,0.28549486242091576,11.978733589472501,17.796986626376565,17.796986626376565,28.913743322459595,19.551612745385683,,16.367468487254712,8.159847983207916,5.609272024478004,7.104949890339471,9.114023716424244,11.701295759081919,,,,0.36187941421551884,0.7482736974262398,지속불가 백로그,0.062103973394013655,2026-04-30,2744561457.255472,3293433968.699006,4381651211.807428,0.6570637031911701,1.0,False,0.30971839312185584,0.9920641258944548,0.04769999999999999,0.801382501940406,0.042300000000000004,0.051669594594594595,0.04522445206257261,0.1484483606984981
MARA,"MARA Holdings, Inc.",BusEq,4.369045211167636,-0.687468419457599,1.4632699132199112,0.0,1.4632699132199112,,,,,,,,11.115,,,,,,,,-0.20128892768871076,0.3659761456371626,적자,,2026-04-30,1011338382.5394262,1011338382.5394262,4369045211.167636,,,False,1.2948978217131037,1.5489599756689931,0.04769999999999999,1.5,0.042300000000000004,0.051669594594594595,,
CVSA,Covista Inc.,Other,4.360032329146118,0.1395743603246784,0.14245418558403034,-0.017912051055275043,0.1603662366393054,6.79609534039447,2.739983085871245,0.2264857001364362,8.689916391017505,4.293810889589622,4.425888639229925,56.43224088769707,6.885,9.448300362155068,11.818700541647619,14.705701905487278,17.744760773132672,,,31.0,-0.09804391408159574,0.4331450094161959,,,2026-04-30,3781138998.854148,3714014011.8542986,4360032329.146118,0.28704373867708455,,False,0.03393645717303339,0.47014846379228636,0.04769999999999999,0.5,0.042300000000000004,0.051669594594594595,0.07580021525601241,0.210896350870857
RHI,ROBERT HALF INC.,Other,4.358566823670105,0.04091614383911821,0.349245364212383,-0.08314768545442018,0.4323930496668033,5.800540461899195,21.61279881495375,16.248653119487244,29.711560223927336,23.309937271801573,2.393223548165224,9.63811948866271,7.9057194099174195,4.576232873498329,5.7347372508363055,7.299972067818603,9.35160523884264,,,,-0.1275380063851168,0.4118016321406152,이익국면 백로그,0.03680054407375222,2026-04-30,3073748814.7494984,2828510487.216732,4358566823.670105,0.9671903726627988,,False,-0.02385350090723672,1.247088742395864,0.04769999999999999,0.7413048250395792,0.042300000000000004,0.051669594594594595,0.03733325513255467,0.11922357995340183
TDS,TELEPHONE & DATA SYSTEMS INC /DE/,Telcm,4.354838490783691,0.026830040465355965,0.6946620902239042,0.3075176049708088,0.3871444852530953,9.998445866386941,24.605566594414086,11.217215554620452,37.66941080205015,25.89686967810394,,6.153838516332081,6.885,3.200082672344992,4.164516549079453,5.421194913512581,7.025306976513265,,,,0.0014533389257764262,0.5185185185185185,지속불가 백로그,0.025006436220329192,2026-04-30,2174123149.208857,2956904778.933955,4354838490.783691,0.8852166869003213,1.0,False,0.43522691782088957,0.8178876265948841,0.04769999999999999,0.5,0.042300000000000004,0.051669594594594595,0.024716974534615604,0.090208449703826
OPLN,"OPENLANE, Inc.",Shops,4.354397641875572,0.1059706319981715,0.7359546291437183,0.004956729910520768,0.7309978992331976,5.053191363426146,22.014048549021936,22.014048549021936,22.466133083594286,24.73068318438436,37.359797066824285,9.992419407215749,9.569715880326582,5.791025973070704,7.18282744170182,8.83151590474853,10.742465130107634,,,,0.07936121843414035,0.5781544256120528,지속불가 이익국면,,2026-04-30,2085965165.896518,2096330399.4360878,4354397641.875572,0.9320078574553463,1.0,False,0.6714346838147415,0.9260820730854666,0.04769999999999999,1.1346846052781518,0.042300000000000004,0.051669594594594595,0.04641826327633966,0.12912587213057525
NWE,"NorthWestern Energy Group, Inc.",Utils,4.354233347904969,0.061777086049621496,0.4392833666276869,0.02440614931951899,0.414877217308168,5.309989605178833,15.284540385277978,14.373006394248478,16.34027327061176,16.516720718141187,11.113372030717983,16.026223959416775,6.885,5.196530099209726,6.781046223108264,8.844547449391202,11.42724795063572,,,,-0.0009955875059646235,0.5153797865662273,지속불가,,2026-04-30,2806295226.3241878,2875628726.9713593,4354233347.904968,0.7850596593978025,1.0,False,0.37169863359566213,0.5616745642445743,0.04769999999999999,0.5,0.042300000000000004,0.051669594594594595,0.040121364093013784,0.14424977234588998
CVCO,"CAVCO INDUSTRIES, INC.",Other,4.353662537152954,0.161171154382655,0.7024118906287936,-0.008302039004348102,0.7107139296331417,6.760612601557026,17.620180191056534,17.431555465304882,20.31225599814661,19.98290822036779,14.14803599670904,15.68603950816056,9.762992936723352,6.763744487875842,8.634439143526437,10.877261700489102,13.488850960803521,,,,0.3854827926093173,0.7595731324544884,,,2026-04-30,2156756694.1515203,2138925336.6834211,4353662537.152954,0.8255619941617169,,False,0.7024118906287936,0.8586908038027264,0.04769999999999999,1.1803765807856628,0.042300000000000004,0.051669594594594595,0.052456857914651794,0.16165035431197627
